,DSC_HFC_120,DSC_TC_120,DSC_HFC_80,DSC_TC_Max,DSC_HFC_Max,DSC_TM_Max,DSC_HFM_Max,DSC_HFM_160,DSC_C_HalfPeak,DSC_M_HalfPeak,DSC_HFC_102,DSC_C_Onset,DSC_M_Onset,DSC_Crystallinity,DSC_fPP,DSC_Melt_Temp
133,0.17930344942509566,122.732,0.0031656114628457136,116.731,2.746,132.553,-2.435,0.00458256957173804,9.421999999999997,10.781999999999996,0.003414390122052776,122.872,141.274,67.16906421083908,4.299126923076928,135.493
134,0.18105315780703202,122.732,0.0028328611898016955,117.111,2.69,132.153,-2.362,0.004665889018496935,8.622,10.081999999999994,0.001832111772808809,122.892,140.314,62.02809524975624,4.792814423076923,134.533
135,0.20088318613564443,121.692,0.002666222296283953,116.031,2.949,132.613,-2.366,0.004915847358773531,8.362000000000009,10.682000000000002,0.004996668471296795,121.892,140.614,65.83752257465225,4.818190384615392,135.113
136,0.2408338335924354,121.852,0.0028323892035988004,116.771,3.335,132.193,-2.701,0.004832527912014662,7.2620000000000005,9.161000000000001,0.0020819451963736465,122.172,139.574,66.62456686203878,4.534176923076921,134.613
137,0.2058463431702848,122.072,0.002999000333222255,116.791,2.824,131.933,-2.4,0.004332611231461442,8.822000000000003,10.562000000000012,0.004996668471296742,122.272,140.854,65.4053048605911,4.215905769230781,134.713
138,0.20311457335821276,122.932,0.003998667110963007,117.411,2.892,132.273,-2.517,0.006582236293951004,8.542000000000002,9.942000000000007,0.0006662224628395665,123.132,140.614,65.99361920069933,5.962332692307654,135.173
139,0.1894570128700016,122.892,0.00366544485171609,117.171,2.78,132.453,-2.374,0.005832361273121144,9.021999999999991,10.762,0.0019986673885186977,123.032,141.214,65.05834183360193,5.137064423076924,135.273
140,0.1738876853857693,122.712,0.0038320559813395483,116.751,2.587,132.673,-2.319,0.004665889018496933,9.721999999999994,10.961999999999989,0.006245835589120925,122.852,141.834,63.60541071342968,3.3859384615384562,135.373
141,0.13603460014245106,122.052,0.003165611462845719,115.571,2.419,133.633,-2.015,0.008331944675887385,9.681999999999988,11.341999999999999,0.005496335318426476,122.032,141.994,58.60861979219973,7.635037499999998,134.513
142,0.14805865689051806,121.712,0.0028328611898016955,116.151,2.333,133.593,-2.015,0.007165472421263148,8.641999999999996,9.921999999999997,0.0029147232749231317,121.712,141.374,51.103523554984505,6.1429932692307405,134.133
143,0.16280619896683873,122.252,0.0026662222962839507,116.431,2.573,132.833,-2.174,0.008165305782369599,8.382000000000005,9.821999999999989,0.002248500812083541,122.352,140.594,57.70630884246195,8.650898076923074,134.693
144,0.13624249365069133,122.832,0.002832389203598796,116.311,2.333,134.073,-1.899,0.008665222462922841,9.701999999999998,11.64200000000001,0.004580279432022008,122.792,141.154,57.558136897172986,8.440156730769216,134.073
145,0.1644736705135195,123.492,0.0009998333611064823,118.892,2.151,132.273,-2.757,0.00016663889351774784,5.900999999999996,10.082000000000008,0.001499000541389023,123.452,141.214,69.73462423208187,0.0,135.193
146,0.23159558364460642,123.272,0.0028328611898016955,117.931,3.339,131.993,-3.003,8.331944675887549e-05,8.122,9.201999999999998,0.00541305751057147,123.452,140.314,69.38579488054569,0.0,135.173
147,0.22026980177633368,123.212,0.0028328611898016955,117.451,3.23,132.413,-2.992,8.331944675887511e-05,8.922000000000011,9.621999999999986,0.0074117248990901805,123.432,140.954,72.54816040955619,0.0,135.713
148,0.18729178986577483,122.992,0.002499583402766201,116.771,2.932,132.853,-2.747,8.331944675887511e-05,9.682000000000002,10.221999999999994,0.009576947903318766,123.152,141.634,70.05560170648461,0.0,136.114
